epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,22006.5,1.4953,1.19768,1.16592,0.45444,0.36854,0.36963,0.22027,1.40363,1.10572,1.12923,0.007129,0.007129,0.007129
89,22258.6,1.49301,1.19294,1.16548,0.46228,0.36357,0.36992,0.22104,1.40423,1.10569,1.12906,0.007096,0.007096,0.007096
90,22510.3,1.49445,1.19646,1.16534,0.45598,0.36569,0.37102,0.22179,1.40189,1.10379,1.12802,0.007063,0.007063,0.007063
91,22761.4,1.48919,1.19068,1.16238,0.45631,0.36858,0.37172,0.22241,1.40108,1.10241,1.12689,0.00703,0.00703,0.00703
92,23017.1,1.49602,1.18995,1.15996,0.4588,0.36752,0.3732,0.2229,1.40127,1.10187,1.12709,0.006997,0.006997,0.006997
93,23270.1,1.49213,1.19398,1.16312,0.45874,0.37015,0.37385,0.2235,1.4011,1.1009,1.12727,0.006964,0.006964,0.006964
94,23519.7,1.48539,1.18779,1.16044,0.45797,0.37082,0.37327,0.22284,1.39904,1.09906,1.1266,0.006931,0.006931,0.006931
95,23770.8,1.48796,1.18898,1.1619,0.455,0.37385,0.37276,0.22336,1.3993,1.09861,1.12624,0.006898,0.006898,0.006898
96,24022.0,1.48589,1.18654,1.16242,0.46326,0.36791,0.37338,0.22383,1.39657,1.09817,1.12554,0.006865,0.006865,0.006865
97,24274.3,1.48325,1.1817,1.1604,0.4665,0.36819,0.37382,0.22401,1.39586,1.09537,1.12468,0.006832,0.006832,0.006832
98,24525.8,1.47872,1.17905,1.1578,0.4698,0.36762,0.37544,0.22463,1.39592,1.0932,1.12468,0.006799,0.006799,0.006799
99,24776.6,1.47873,1.17499,1.15921,0.46966,0.36568,0.37583,0.2251,1.39617,1.09346,1.12471,0.006766,0.006766,0.006766
100,25029.1,1.48476,1.18466,1.15829,0.45994,0.37262,0.37589,0.22481,1.39516,1.09306,1.12434,0.006733,0.006733,0.006733
101,25279.7,1.46838,1.16668,1.15154,0.45692,0.37285,0.37606,0.22503,1.39581,1.09162,1.12435,0.0067,0.0067,0.0067
102,25531.9,1.48095,1.17399,1.15529,0.45932,0.37826,0.37729,0.22535,1.39604,1.09154,1.12428,0.006667,0.006667,0.006667
103,25782.0,1.47591,1.17139,1.15333,0.46838,0.37075,0.37689,0.22552,1.39449,1.09008,1.12328,0.006634,0.006634,0.006634
104,26032.5,1.47674,1.17695,1.15883,0.46895,0.37178,0.37715,0.22572,1.39391,1.08962,1.12318,0.006601,0.006601,0.006601
105,26282.5,1.47265,1.16538,1.15482,0.46423,0.37177,0.37678,0.22567,1.3933,1.08823,1.12326,0.006568,0.006568,0.006568
106,26532.3,1.4699,1.16431,1.15741,0.46622,0.3738,0.37734,0.22581,1.39347,1.08764,1.12349,0.006535,0.006535,0.006535
107,26783.3,1.46829,1.16493,1.14966,0.46864,0.37094,0.37784,0.22559,1.39299,1.08612,1.12303,0.006502,0.006502,0.006502
108,27034.0,1.47313,1.17124,1.15657,0.46128,0.37458,0.37809,0.22566,1.39288,1.08644,1.12289,0.006469,0.006469,0.006469
109,27286.1,1.47188,1.16481,1.15249,0.46802,0.37507,0.37937,0.22663,1.39297,1.08613,1.12273,0.006436,0.006436,0.006436
110,27538.8,1.46545,1.16044,1.15337,0.46956,0.37421,0.37928,0.22679,1.39318,1.08539,1.12293,0.006403,0.006403,0.006403
111,27790.6,1.46967,1.16336,1.15041,0.45964,0.37949,0.37928,0.22641,1.39222,1.08377,1.12214,0.00637,0.00637,0.00637
112,28043.3,1.4682,1.16105,1.15452,0.46709,0.37611,0.37978,0.22698,1.39138,1.08301,1.12187,0.006337,0.006337,0.006337
113,28293.9,1.46505,1.15976,1.14866,0.46751,0.37588,0.3798,0.22721,1.39069,1.08245,1.12154,0.006304,0.006304,0.006304
114,28547.3,1.46785,1.15737,1.14914,0.47,0.37816,0.38098,0.22784,1.39078,1.08234,1.12154,0.006271,0.006271,0.006271
115,28800.1,1.46627,1.15518,1.14666,0.47045,0.37819,0.3809,0.22809,1.3902,1.08274,1.12116,0.006238,0.006238,0.006238
116,29054.4,1.45953,1.15124,1.14674,0.47168,0.37718,0.38097,0.228,1.3903,1.08235,1.12098,0.006205,0.006205,0.006205
117,29305.0,1.46425,1.15808,1.15342,0.46928,0.37658,0.3818,0.22835,1.39074,1.08143,1.12075,0.006172,0.006172,0.006172
118,29559.7,1.46124,1.15437,1.14779,0.47041,0.37723,0.38277,0.22928,1.39022,1.08063,1.12065,0.006139,0.006139,0.006139
119,29812.0,1.46332,1.1494,1.14529,0.46632,0.3801,0.38371,0.22962,1.38964,1.07988,1.12045,0.006106,0.006106,0.006106
120,30064.2,1.46217,1.15019,1.1483,0.47038,0.37984,0.38422,0.23001,1.3891,1.07934,1.12022,0.006073,0.006073,0.006073
121,30315.4,1.46324,1.14852,1.14887,0.4677,0.38056,0.38465,0.23016,1.38876,1.07903,1.12001,0.00604,0.00604,0.00604
122,30567.4,1.45333,1.13941,1.14354,0.46992,0.37922,0.38475,0.23034,1.38813,1.07788,1.11956,0.006007,0.006007,0.006007
123,30819.1,1.46062,1.15137,1.14804,0.46876,0.37988,0.38489,0.23064,1.38752,1.07733,1.11948,0.005974,0.005974,0.005974
124,31069.5,1.45752,1.14642,1.1473,0.4664,0.38099,0.3853,0.23099,1.38646,1.07627,1.11894,0.005941,0.005941,0.005941
125,31322.2,1.45931,1.14826,1.14585,0.46637,0.38139,0.38592,0.23127,1.38643,1.07582,1.11899,0.005908,0.005908,0.005908
126,31574.1,1.45262,1.14046,1.1449,0.4637,0.38363,0.38626,0.23116,1.3858,1.07489,1.11869,0.005875,0.005875,0.005875
127,31823.8,1.44616,1.13989,1.14284,0.46802,0.38056,0.38643,0.23167,1.38548,1.07441,1.11839,0.005842,0.005842,0.005842
128,32074.2,1.45702,1.1406,1.145,0.46785,0.38043,0.38642,0.23168,1.38539,1.07381,1.11837,0.005809,0.005809,0.005809
129,32328.1,1.46035,1.14627,1.14576,0.46689,0.38013,0.38634,0.23149,1.38493,1.07352,1.11817,0.005776,0.005776,0.005776
130,32578.1,1.45539,1.14226,1.14349,0.46818,0.3802,0.38665,0.23132,1.3851,1.07332,1.11796,0.005743,0.005743,0.005743
131,32832.7,1.45545,1.14065,1.14184,0.46534,0.38047,0.38643,0.23142,1.3844,1.07242,1.11774,0.00571,0.00571,0.00571
132,33084.1,1.4559,1.13751,1.14216,0.46643,0.38182,0.3869,0.23152,1.38413,1.07172,1.11764,0.005677,0.005677,0.005677
